SSC_CODE_2016,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
SSC51398,0,0,0,0,0,0,0,0,0,3,8,9,0,4,5,14,0,4,10,11,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,5,14,17,35,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,8,7,0,5,5,11,0,4,10,11,0,5,0,7,0,3,0,3,0,0,0,0,0,0,0,0,5,21,17,46
SSC51399,19,57,5,81,9,30,0,36,11,32,3,37,21,46,4,75,35,94,4,137,17,52,3,67,4,30,3,39,3,3,4,15,0,0,0,0,118,342,24,487,22,37,0,56,8,24,0,33,14,29,0,45,39,59,0,95,44,83,5,131,20,43,3,61,4,22,0,26,4,9,0,16,0,3,0,8,154,304,12,469,42,89,5,139,12,52,0,68,20,62,3,89,57,104,4,170,82,174,10,269,36,92,8,130,10,49,3,60,6,17,8,29,0,3,0,6,273,651,40,956
SSC51400,6,14,3,24,0,6,0,4,3,20,0,27,9,31,4,47,18,31,0,45,18,49,3,71,6,25,0,36,3,10,0,12,0,0,0,5,68,187,19,273,13,27,6,38,0,10,0,10,3,14,0,17,27,28,0,58,21,30,5,57,27,33,4,65,7,22,4,36,0,5,0,10,0,0,0,0,95,173,20,296,23,38,6,64,0,11,0,16,8,33,3,44,38,61,3,101,37,64,4,106,45,80,9,137,15,49,3,77,3,17,0,21,0,3,0,4,168,361,40,564
SSC51401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,7,0,0,3,3,0,0,0,0,0,0,0,0,0,6,3,16
SSC51402,16,92,21,121,8,107,7,124,28,210,25,258,27,182,18,230,27,173,23,219,11,113,5,133,12,57,11,81,3,33,4,42,0,3,3,8,135,967,117,1223,13,75,12,104,14,102,11,130,35,227,17,281,51,185,13,252,34,154,13,201,20,116,18,151,17,78,16,103,0,44,10,54,0,7,3,16,191,983,113,1288,26,159,37,225,21,214,16,251,64,431,39,538,84,363,32,479,64,325,34,424,34,234,19,290,24,138,25,190,6,69,13,91,0,12,4,23,323,1954,231,2511
SSC51403,0,0,0,0,0,0,0,0,0,5,0,5,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,21,0,3,3,5,0,0,0,0,0,3,0,3,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,13,0,4,3,3,0,0,0,0,0,11,0,11,0,4,3,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,25,5,33
SSC51404,0,14,5,23,0,18,3,18,0,15,11,29,0,19,14,37,3,8,0,15,3,3,0,10,0,4,0,6,0,0,0,0,0,0,0,0,9,86,47,136,0,14,3,20,0,16,3,17,0,19,22,43,4,26,10,37,0,10,10,21,3,13,3,20,0,0,0,5,0,0,0,0,0,0,0,0,8,100,49,162,0,28,14,41,0,28,3,32,3,35,32,68,4,42,25,74,3,20,8,32,3,20,5,31,0,6,3,11,0,0,0,0,0,0,0,0,19,187,98,298
SSC51405,53,110,17,175,67,182,19,260,186,590,101,876,125,472,65,663,161,375,45,582,125,356,53,534,107,307,62,476,37,121,26,187,3,28,19,47,870,2542,398,3808,55,104,18,181,91,165,31,292,249,583,108,946,179,439,62,682,187,368,45,600,162,363,57,589,130,271,48,449,44,138,44,222,0,75,21,99,1114,2507,434,4056,113,214,33,356,164,344,46,552,440,1176,208,1822,302,916,125,1344,353,749,90,1182,287,719,114,1120,245,574,105,927,86,261,70,412,3,94,42,143,1985,5046,841,7866
SSC51406,41,238,23,305,41,265,15,322,116,779,74,969,118,735,60,920,99,454,50,600,50,304,21,373,23,138,10,169,8,66,22,94,3,26,5,41,504,3008,283,3791,56,222,16,295,58,278,23,367,154,807,78,1042,179,667,59,905,110,472,26,608,63,310,20,394,20,152,15,187,17,77,28,115,3,67,17,91,678,3040,287,4000,104,460,37,604,103,551,40,690,273,1580,157,2006,302,1401,120,1827,204,925,71,1206,109,616,43,767,46,281,25,352,23,142,42,211,12,94,30,133,1175,6053,569,7795
SSC51407,0,5,0,5,0,4,0,4,0,0,0,3,0,4,3,9,5,0,0,7,3,3,0,5,3,0,0,3,0,0,0,0,0,0,0,0,11,22,3,36,0,4,0,4,0,0,0,0,0,0,0,0,5,3,0,3,3,4,0,8,3,3,0,3,3,3,0,4,0,0,0,0,0,0,0,0,14,12,0,27,0,7,0,7,0,4,0,4,0,0,0,0,9,9,3,18,10,3,0,12,4,8,0,13,4,4,0,7,0,0,0,0,0,0,0,0,25,33,3,63
SSC51408,13,31,3,41,6,41,4,46,15,71,3,89,13,64,4,88,24,57,3,87,14,55,7,73,15,55,3,75,10,22,5,34,0,11,4,14,104,402,43,551,13,39,0,48,8,42,8,54,24,76,3,103,19,52,5,76,30,84,6,119,26,53,3,75,21,41,7,73,8,28,3,41,0,7,0,8,149,412,38,602,22,67,3,91,14,82,10,101,44,144,7,196,35,116,11,167,49,146,10,211,39,103,9,151,32,97,12,145,14,53,13,75,4,18,5,21,255,815,80,1154
SSC51409,38,177,20,228,40,215,14,268,68,414,46,528,75,347,39,460,82,433,39,546,69,416,32,515,57,336,31,426,19,141,23,187,5,42,13,57,467,2511,244,3217,46,169,13,232,23,195,19,236,80,374,25,478,100,348,26,478,113,414,23,547,96,447,33,576,76,326,52,457,38,174,34,245,7,78,24,105,580,2530,244,3359,83,348,29,465,70,410,29,505,146,788,64,1003,179,689,66,935,193,843,59,1097,163,863,67,1092,137,665,79,881,54,317,53,431,11,117,33,164,1043,5044,487,6576
SSC51410,134,109,4,245,37,75,8,119,39,152,21,214,66,172,24,258,108,147,18,270,70,144,18,229,62,114,12,197,30,41,3,79,3,23,4,28,546,980,111,1640,58,62,6,130,28,53,0,80,51,129,13,196,91,125,15,234,143,165,21,323,65,184,18,261,70,110,12,189,20,56,10,92,6,45,13,69,534,928,110,1581,194,171,8,374,66,122,11,198,84,288,39,409,159,300,44,494,254,306,38,595,130,327,32,493,131,231,23,385,54,106,13,168,16,67,19,97,1084,1908,218,3217
SSC51411,4,0,0,11,3,0,0,5,0,0,0,0,0,0,0,9,6,4,3,10,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,47,0,0,0,3,3,0,0,3,0,3,0,3,3,0,0,6,4,6,0,12,7,0,0,10,0,3,0,3,0,0,0,0,0,0,0,0,13,19,4,33,9,0,0,13,3,3,0,8,0,3,0,3,4,3,0,15,12,16,3,25,4,9,3,17,0,4,0,6,0,0,0,0,0,0,0,0,38,36,8,80
SSC51412,0,0,0,0,3,66,27,99,48,544,219,813,59,495,211,768,54,491,150,691,14,247,78,347,0,26,6,33,0,0,0,0,0,0,0,0,182,1871,691,2744,0,0,0,0,0,13,5,22,12,89,33,125,0,43,12,54,8,63,15,91,3,46,11,58,0,3,3,9,0,0,0,0,0,0,0,0,19,260,81,361,0,0,0,4,6,76,35,119,60,635,247,940,64,536,224,819,56,555,162,779,15,296,93,405,0,29,8,34,0,0,0,0,0,0,0,0,203,2135,770,3102
SSC51413,0,0,0,0,0,0,0,0,0,3,0,3,4,6,0,8,4,7,0,7,7,14,0,17,3,9,0,13,0,0,0,3,0,0,0,0,18,32,4,52,0,0,0,0,0,0,0,0,0,4,0,7,0,4,0,3,3,0,0,4,13,3,0,17,9,5,0,12,0,0,0,0,0,0,0,0,24,18,3,40,0,0,0,0,0,0,0,0,3,8,0,12,4,10,0,11,4,6,0,15,13,15,7,31,12,13,3,19,0,3,0,3,0,0,0,0,37,52,7,95
SSC51414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,3,7,0,7,3,0,0,3,0,0,0,0,0,0,0,0,8,7,5,13
SSC51415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,11,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,4,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,26
SSC51416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC51418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51419,0,12,5,14,0,4,0,10,4,10,4,15,3,18,3,23,10,16,0,19,6,15,6,26,0,6,6,16,6,9,6,18,0,0,0,3,26,84,29,139,4,0,0,9,0,3,3,6,7,14,5,24,4,10,0,21,4,10,5,20,5,11,0,24,3,11,3,17,4,13,4,21,0,0,0,3,33,77,23,132,4,14,3,21,0,6,3,12,11,22,10,35,8,30,4,40,12,26,5,40,14,22,4,42,5,22,5,33,11,21,6,38,0,0,3,6,64,154,48,269
SSC51420,0,0,0,0,0,3,3,8,0,3,3,4,3,4,0,13,3,4,6,19,9,10,0,18,4,10,3,16,4,4,0,6,0,0,0,0,26,38,18,80,0,0,0,0,0,3,0,9,3,13,4,14,4,7,4,8,3,8,0,10,3,9,3,11,5,14,3,16,3,0,0,5,0,0,0,3,23,49,15,83,0,0,0,3,4,4,3,9,3,16,8,23,9,10,4,25,9,12,3,32,10,17,9,34,4,15,6,27,5,7,0,12,0,0,0,3,40,88,36,164
SSC51421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC51422,0,7,12,23,3,3,7,15,5,20,13,43,7,9,19,37,6,8,9,28,0,7,4,15,0,0,0,4,0,0,3,7,0,0,0,0,26,58,69,152,0,4,3,11,0,13,5,14,7,18,10,35,8,16,12,31,10,3,7,17,5,5,3,10,3,3,0,5,0,4,3,7,0,0,0,3,32,65,47,142,3,9,16,32,4,13,10,26,19,37,21,75,11,22,32,69,13,11,17,44,5,16,6,27,3,3,4,13,0,7,4,14,0,0,0,3,58,127,110,299
SSC51423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,7,0,14
SSC51424,50,267,11,335,39,224,10,271,59,553,33,646,116,670,36,818,101,497,32,633,40,286,20,346,20,147,14,177,10,79,5,93,0,17,0,23,439,2728,172,3340,69,245,21,336,47,211,10,263,101,569,25,695,206,640,33,874,121,503,20,641,38,273,17,327,32,170,10,214,4,95,17,115,5,11,4,19,629,2713,152,3497,122,516,27,673,81,430,21,537,164,1121,66,1347,325,1301,67,1692,225,993,55,1268,86,561,31,673,51,314,19,386,13,172,23,211,8,31,4,39,1068,5441,325,6832
SSC51425,9,30,0,39,3,20,0,30,16,49,8,76,21,54,3,80,18,63,8,89,25,70,8,102,14,39,4,59,8,18,3,24,0,4,0,4,109,353,37,497,15,21,5,36,14,15,0,30,15,46,9,75,35,45,7,87,35,72,5,106,29,85,4,123,21,31,4,50,7,22,4,27,5,3,0,5,168,341,35,540,23,47,6,74,21,41,3,61,32,102,19,145,54,102,12,164,50,130,10,196,54,159,16,224,36,71,5,108,13,36,7,57,5,7,0,12,275,687,71,1036
SSC51426,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,5,3,5,0,15,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,26
SSC51427,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,12,0,0,0,0,0,0,0,0,0,3,3,8,4,0,0,4,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,8,8,3,15,0,0,0,0,4,0,0,4,3,0,4,8,3,0,0,3,6,0,0,6,0,9,0,9,0,0,0,0,0,0,0,3,0,0,0,0,19,13,6,31
SSC51428,0,0,4,4,0,6,0,6,3,4,3,7,0,5,4,3,3,8,3,8,0,3,0,5,0,7,0,7,0,4,0,3,0,0,0,0,10,26,12,51,0,0,0,0,0,4,0,3,0,0,0,4,3,3,0,3,4,3,0,7,3,3,0,8,3,4,0,10,0,0,0,3,0,0,0,0,15,23,3,43,0,0,4,4,0,10,0,10,5,3,3,13,3,4,3,13,6,9,3,19,9,11,0,13,6,4,0,15,4,8,0,11,0,0,0,0,27,48,17,86
SSC51429,0,10,4,15,3,21,4,25,16,146,52,213,25,98,40,163,13,75,36,122,3,45,11,62,0,10,0,12,0,0,0,0,0,0,0,0,62,410,147,619,0,3,6,11,0,9,3,19,11,43,11,59,4,20,9,27,3,13,3,21,0,12,9,19,0,3,0,7,0,0,0,0,0,0,0,0,28,111,34,167,0,12,10,28,3,30,7,42,29,191,57,275,27,115,44,188,19,88,44,146,3,59,22,86,3,18,3,24,0,3,0,3,0,0,0,0,86,520,182,785
SSC51430,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,9,3,20,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,19,0,0,0,0,0,0,0,0,0,3,0,6,8,4,0,11,0,0,3,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,14,13,4,31
SSC51431,0,0,0,3,0,0,0,0,3,8,0,14,4,3,4,13,0,6,3,13,7,16,3,25,11,11,3,27,3,3,0,12,0,3,0,3,40,50,17,100,0,3,0,5,0,3,0,3,8,4,0,12,3,4,0,7,7,9,3,15,11,11,0,25,7,9,3,18,0,0,0,5,0,0,0,0,39,44,14,90,4,3,0,4,0,3,0,5,8,9,3,21,8,4,3,16,12,14,3,29,21,24,3,48,19,18,4,42,4,5,0,14,0,3,0,3,72,91,25,190
SSC51432,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,7,15,0,25,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,12,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,21,0,0,0,3,0,7,0,4,0,0,0,5,0,3,0,0,9,11,0,18,0,7,0,7,0,3,0,6,0,4,0,4,0,0,0,0,15,30,0,48
SSC51433,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,7,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,21,3,4,0,6,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,14,4,4,0,4,0,0,0,0,0,3,0,3,3,0,0,4,0,8,0,10,0,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,9,20,3,39
SSC51434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC51435,36,139,10,188,19,107,8,139,34,197,3,238,81,228,25,331,78,333,26,428,43,231,12,286,27,156,12,190,7,51,9,66,0,10,0,12,329,1447,107,1883,62,90,5,160,24,83,9,113,50,216,5,265,114,263,13,386,90,311,17,415,43,249,6,300,21,136,15,171,6,35,3,44,0,11,0,11,405,1384,73,1859,95,235,21,350,46,190,13,249,84,410,9,502,193,493,32,712,168,643,37,849,92,477,26,588,52,284,21,362,14,81,19,114,0,17,0,20,732,2828,179,3741
SSC51436,3,4,0,4,0,0,0,0,0,0,0,5,0,3,0,3,3,4,3,12,0,6,0,9,3,3,0,10,0,3,0,3,0,0,0,0,9,23,10,40,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,6,0,3,0,3,0,4,0,4,0,3,0,4,0,0,0,4,0,0,0,0,4,16,3,27,3,4,0,4,0,0,0,0,3,3,3,7,3,11,0,8,3,9,3,16,0,11,0,11,3,10,3,14,0,4,0,3,0,0,0,0,11,47,7,71
SSC51437,139,588,48,773,100,655,33,793,207,1428,101,1734,256,1222,86,1563,245,1171,100,1515,172,1134,65,1368,138,822,64,1021,55,328,51,437,9,104,18,124,1314,7457,564,9332,141,533,35,704,124,569,30,722,247,1338,77,1666,351,1145,78,1582,270,1170,60,1501,221,1208,77,1512,173,802,64,1037,69,391,52,508,5,125,21,145,1604,7281,499,9382,274,1118,84,1474,226,1228,67,1514,453,2767,178,3395,610,2369,165,3141,516,2348,164,3021,393,2340,146,2879,308,1622,121,2057,127,721,101,946,7,226,40,269,2915,14733,1058,18709
SSC51438,0,10,0,8,0,3,3,10,6,10,0,22,3,7,3,10,3,16,0,24,6,22,0,22,3,26,7,41,3,5,0,12,0,4,0,4,26,111,17,150,0,4,0,3,3,6,0,10,8,12,4,21,4,12,3,25,3,12,0,20,12,14,5,33,4,17,3,23,0,4,0,3,3,8,0,9,49,91,17,156,0,15,3,17,3,11,3,21,14,22,4,48,7,24,6,35,10,26,0,41,20,40,5,61,16,38,11,63,4,10,0,12,3,17,0,14,75,196,33,303
SSC51439,0,0,0,0,0,0,0,3,0,3,0,5,4,0,0,5,0,4,0,7,0,6,0,10,0,3,0,4,0,3,0,4,0,0,0,0,7,21,4,32,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,0,4,8,0,5,0,3,0,3,0,0,0,0,0,0,0,0,7,18,4,28,0,0,0,0,0,0,3,3,0,3,0,4,3,7,0,8,0,3,0,7,3,13,0,14,0,9,0,9,0,6,0,4,0,0,0,0,11,41,5,58
SSC51440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC51441,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,6,0,3,0,4,3,4,0,4,0,0,0,0,0,0,0,0,11,20,0,24,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,3,4,0,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,22,0,3,0,8,0,0,0,0,4,5,0,6,3,4,0,6,8,5,0,14,0,7,0,8,3,7,0,9,0,0,0,0,0,0,0,0,15,26,3,43
SSC51442,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,4,3,0,8,0,7,0,9,3,4,0,7,0,0,0,0,0,0,0,0,10,25,0,29,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,3,3,4,0,5,3,0,0,3,0,6,0,9,0,0,0,0,0,0,0,0,11,16,0,24,0,5,0,5,0,0,0,0,0,3,0,3,7,5,0,8,6,4,0,10,3,9,0,13,0,7,0,12,0,0,0,0,0,0,0,0,17,36,4,57
SSC51443,28,37,9,74,5,44,7,58,70,201,46,314,96,191,46,329,44,142,17,212,21,106,14,141,11,11,0,25,0,0,0,0,0,0,0,0,276,737,142,1154,14,26,8,44,14,35,7,60,101,190,37,320,108,135,22,273,44,71,16,135,12,62,6,82,3,6,3,9,0,3,0,0,0,3,0,3,300,531,99,926,47,58,17,119,24,84,10,118,168,389,81,641,209,332,63,598,86,213,41,346,34,164,23,222,11,20,6,39,0,3,0,4,0,3,0,0,577,1273,234,2086
SSC51444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,5,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,0,0,4,5,0,7,6,0,0,3,0,0,0,0,0,0,0,0,9,8,0,22
SSC51445,7,25,3,33,7,20,4,33,8,40,5,47,16,33,4,54,14,51,11,77,29,80,13,119,42,87,13,141,19,33,7,61,3,3,0,4,139,369,68,576,4,21,3,28,5,17,4,29,18,42,9,69,28,25,3,59,32,51,13,97,34,98,16,145,39,67,14,118,20,33,3,60,0,9,3,12,176,368,68,615,5,43,7,56,8,40,7,54,25,78,17,119,45,58,12,110,51,108,21,176,65,173,29,271,76,158,27,257,44,62,14,116,3,13,3,17,319,733,135,1183
